,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
111,2020-06-11T00:00:00.000Z,1403.84,1454.475,1402.0,1442.48,1991332,70.192,72.72375,70.1,72.124,39826640,0.0,1.0
112,2020-06-12T00:00:00.000Z,1413.18,1437.0,1386.02,1428.49,1946367,70.659,71.85,69.301,71.4245,38927340,0.0,1.0
113,2020-06-15T00:00:00.000Z,1419.85,1424.8,1387.92,1390.8,1506096,70.9925,71.24,69.396,69.54,30121920,0.0,1.0
114,2020-06-16T00:00:00.000Z,1442.72,1455.02,1425.9,1445.22,1711614,72.136,72.751,71.295,72.261,34232280,0.0,1.0
115,2020-06-17T00:00:00.000Z,1451.12,1460.0,1431.38,1447.16,1549615,72.556,73.0,71.569,72.358,30992300,0.0,1.0
116,2020-06-18T00:00:00.000Z,1435.96,1451.41,1427.01,1449.16,1581916,71.798,72.5705,71.3505,72.458,31638320,0.0,1.0
117,2020-06-19T00:00:00.000Z,1431.72,1447.8,1421.35,1444.0,3157875,71.586,72.39,71.0675,72.2,63157500,0.0,1.0
118,2020-06-22T00:00:00.000Z,1451.86,1452.75,1423.21,1429.0,1542440,72.593,72.6375,71.1605,71.45,30848800,0.0,1.0
119,2020-06-23T00:00:00.000Z,1464.41,1475.941,1445.24,1455.64,1429764,73.2205,73.79705,72.262,72.782,28595280,0.0,1.0
120,2020-06-24T00:00:00.000Z,1431.97,1475.42,1429.75,1461.51,1756022,71.5985,73.771,71.4875,73.0755,35120440,0.0,1.0
121,2020-06-25T00:00:00.000Z,1441.33,1442.9,1420.0,1429.9,1230474,72.0665,72.145,71.0,71.495,24609480,0.0,1.0
122,2020-06-26T00:00:00.000Z,1359.9,1433.45,1351.99,1431.39,4267698,67.995,71.6725,67.5995,71.5695,85353960,0.0,1.0
123,2020-06-29T00:00:00.000Z,1394.97,1395.6,1347.01,1358.18,1810180,69.7485,69.78,67.3505,67.909,36203600,0.0,1.0
124,2020-06-30T00:00:00.000Z,1413.61,1418.65,1383.96,1390.44,2042381,70.6805,70.9325,69.198,69.522,40847620,0.0,1.0
125,2020-07-01T00:00:00.000Z,1438.04,1443.0,1409.82,1411.1,1775613,71.902,72.15,70.491,70.555,35512260,0.0,1.0
126,2020-07-02T00:00:00.000Z,1464.7,1482.95,1446.42,1446.94,1859790,73.235,74.1475,72.321,72.347,37195800,0.0,1.0
127,2020-07-06T00:00:00.000Z,1495.7,1506.59,1472.86,1480.06,1563997,74.785,75.3295,73.643,74.003,31279940,0.0,1.0
128,2020-07-07T00:00:00.000Z,1485.18,1516.8,1483.55,1490.0,1458216,74.259,75.84,74.1775,74.5,29164320,0.0,1.0
129,2020-07-08T00:00:00.000Z,1496.0,1505.88,1485.63,1494.32,1249731,74.8,75.294,74.2815,74.716,24994620,0.0,1.0
130,2020-07-09T00:00:00.000Z,1510.99,1522.72,1488.085,1506.45,1423322,75.5495,76.136,74.40425,75.3225,28466440,0.0,1.0
131,2020-07-10T00:00:00.000Z,1541.74,1543.83,1496.54,1506.15,1857204,77.087,77.1915,74.827,75.3075,37144080,0.0,1.0
132,2020-07-13T00:00:00.000Z,1511.34,1577.132,1505.243,1550.0,1846424,75.567,78.8566,75.26215,77.5,36928480,0.0,1.0
133,2020-07-14T00:00:00.000Z,1520.58,1522.95,1483.5,1490.31,1585021,76.029,76.1475,74.175,74.5155,31700420,0.0,1.0
134,2020-07-15T00:00:00.000Z,1513.64,1535.33,1498.0,1523.13,1761036,75.682,76.7665,74.9,76.1565,35220720,0.0,1.0
135,2020-07-16T00:00:00.000Z,1518.0,1518.69,1486.31,1500.0,1519346,75.9,75.9345,74.3155,75.0,30386920,0.0,1.0
136,2020-07-17T00:00:00.000Z,1515.55,1523.44,1498.42,1521.62,1457014,75.7775,76.172,74.921,76.081,29140280,0.0,1.0
137,2020-07-20T00:00:00.000Z,1565.72,1570.29,1503.6,1515.26,1547136,78.286,78.5145,75.18,75.763,30942720,0.0,1.0
138,2020-07-21T00:00:00.000Z,1558.42,1586.99,1554.28,1586.99,1183101,77.921,79.3495,77.714,79.3495,23662020,0.0,1.0
139,2020-07-22T00:00:00.000Z,1568.49,1570.0,1546.1,1560.5,931985,78.4245,78.5,77.305,78.025,18639700,0.0,1.0
140,2020-07-23T00:00:00.000Z,1515.68,1571.87,1507.3918,1566.97,1627634,75.784,78.5935,75.36959,78.3485,32552680,0.0,1.0
141,2020-07-24T00:00:00.000Z,1511.87,1517.6362,1488.4,1498.93,1544404,75.5935,75.88181,74.42,74.9465,30888080,0.0,1.0
142,2020-07-27T00:00:00.000Z,1530.2,1540.97,1515.21,1515.6,1245980,76.51,77.0485,75.7605,75.78,24919600,0.0,1.0
143,2020-07-28T00:00:00.000Z,1500.34,1526.48,1497.66,1525.18,1702174,75.017,76.324,74.883,76.259,34043480,0.0,1.0
144,2020-07-29T00:00:00.000Z,1522.02,1531.2522,1501.33,1506.32,1106534,76.101,76.56261,75.0665,75.316,22130680,0.0,1.0
145,2020-07-30T00:00:00.000Z,1531.45,1537.87,1492.22,1497.0,1671396,76.5725,76.8935,74.611,74.85,33427920,0.0,1.0
146,2020-07-31T00:00:00.000Z,1482.96,1508.95,1454.03,1505.01,3429036,74.148,75.4475,72.7015,75.2505,68580720,0.0,1.0
147,2020-08-03T00:00:00.000Z,1474.45,1490.47,1465.64,1486.64,2331514,73.7225,74.5235,73.282,74.332,46630280,0.0,1.0
148,2020-08-04T00:00:00.000Z,1464.97,1485.56,1458.65,1476.57,1903489,73.2485,74.278,72.9325,73.8285,38069780,0.0,1.0
149,2020-08-05T00:00:00.000Z,1473.61,1482.41,1463.46,1469.3,1979957,73.6805,74.1205,73.173,73.465,39599140,0.0,1.0
150,2020-08-06T00:00:00.000Z,1500.1,1502.39,1466.0,1471.75,1995368,75.005,75.1195,73.3,73.5875,39907360,0.0,1.0
151,2020-08-07T00:00:00.000Z,1494.49,1516.845,1481.64,1500.0,1577826,74.7245,75.84225,74.082,75.0,31556520,0.0,1.0
152,2020-08-10T00:00:00.000Z,1496.1,1504.075,1473.08,1487.18,1289530,74.805,75.20375,73.654,74.359,25790600,0.0,1.0
153,2020-08-11T00:00:00.000Z,1480.32,1510.0,1478.0,1492.44,1454365,74.016,75.5,73.9,74.622,29087300,0.0,1.0
154,2020-08-12T00:00:00.000Z,1506.62,1512.3859,1485.25,1485.58,1437655,75.331,75.619295,74.2625,74.279,28753100,0.0,1.0
155,2020-08-13T00:00:00.000Z,1518.45,1537.25,1508.005,1510.34,1455208,75.9225,76.8625,75.40025,75.517,29104160,0.0,1.0
156,2020-08-14T00:00:00.000Z,1507.73,1521.9,1502.88,1515.66,1355200,75.3865,76.095,75.144,75.783,27104000,0.0,1.0
157,2020-08-17T00:00:00.000Z,1517.98,1525.61,1507.97,1514.67,1364082,75.899,76.2805,75.3985,75.7335,27281640,0.0,1.0
158,2020-08-18T00:00:00.000Z,1558.6,1562.47,1523.71,1526.18,2027086,77.93,78.1235,76.1855,76.309,40541720,0.0,1.0
159,2020-08-19T00:00:00.000Z,1547.53,1573.68,1543.95,1553.31,1660611,77.3765,78.684,77.1975,77.6655,33212220,0.0,1.0
160,2020-08-20T00:00:00.000Z,1581.75,1585.87,1538.2,1543.45,1706877,79.0875,79.2935,76.91,77.1725,34137540,0.0,1.0
161,2020-08-21T00:00:00.000Z,1580.42,1597.72,1568.005,1577.03,1446453,79.021,79.886,78.40025,78.8515,28929060,0.0,1.0
162,2020-08-24T00:00:00.000Z,1588.2,1614.17,1580.57,1593.98,1410229,79.41,80.7085,79.0285,79.699,28204580,0.0,1.0
163,2020-08-25T00:00:00.000Z,1608.22,1611.62,1582.07,1582.07,2132084,80.411,80.581,79.1035,79.1035,42641680,0.0,1.0
164,2020-08-26T00:00:00.000Z,1652.38,1659.22,1603.6,1608.0,3581072,82.619,82.961,80.18,80.4,71621440,0.0,1.0
165,2020-08-27T00:00:00.000Z,1634.33,1655.0,1625.75,1653.68,1861602,81.7165,82.75,81.2875,82.684,37232040,0.0,1.0
166,2020-08-28T00:00:00.000Z,1644.41,1647.1699,1630.75,1633.49,1499782,82.2205,82.358495,81.5375,81.6745,29995640,0.0,1.0
167,2020-08-31T00:00:00.000Z,1634.18,1647.965,1630.31,1647.89,1823406,81.709,82.39825,81.5155,82.3945,36468120,0.0,1.0
168,2020-09-01T00:00:00.000Z,1660.71,1665.73,1632.22,1636.63,1826655,83.0355,83.2865,81.611,81.8315,36533100,0.0,1.0
169,2020-09-02T00:00:00.000Z,1728.28,1733.1799,1666.3301,1673.7754,2511180,86.414,86.658995,83.316505,83.68877,50223600,0.0,1.0
170,2020-09-03T00:00:00.000Z,1641.84,1709.7143,1615.06,1709.7143,3107763,82.092,85.485715,80.753,85.485715,62155260,0.0,1.0
171,2020-09-04T00:00:00.000Z,1591.04,1645.11,1547.6125,1624.26,2608568,79.552,82.2555,77.380625,81.213,52171360,0.0,1.0
172,2020-09-08T00:00:00.000Z,1532.39,1563.865,1528.01,1533.51,2610884,76.6195,78.19325,76.4005,76.6755,52217680,0.0,1.0
173,2020-09-09T00:00:00.000Z,1556.96,1569.0,1536.0511,1557.53,1774704,77.848,78.45,76.802555,77.8765,35494080,0.0,1.0
174,2020-09-10T00:00:00.000Z,1532.02,1584.081,1525.805,1560.64,1618557,76.601,79.20405,76.29025,78.032,32371140,0.0,1.0
175,2020-09-11T00:00:00.000Z,1520.72,1575.2,1497.36,1536.0,1597087,76.036,78.76,74.868,76.8,31941740,0.0,1.0
176,2020-09-14T00:00:00.000Z,1519.28,1563.9999,1515.74,1539.005,1696589,75.964,78.199995,75.787,76.95025,33931780,0.0,1.0
177,2020-09-15T00:00:00.000Z,1541.44,1559.57,1531.835,1536.0,1331082,77.072,77.9785,76.59175,76.8,26621640,0.0,1.0
178,2020-09-16T00:00:00.000Z,1520.9,1562.0,1519.82,1555.54,1312299,76.045,78.1,75.991,77.777,26245980,0.0,1.0
179,2020-09-17T00:00:00.000Z,1495.53,1508.2984,1470.0001,1496.0,1879751,74.7765,75.41492,73.500005,74.8,37595020,0.0,1.0
180,2020-09-18T00:00:00.000Z,1459.99,1503.0032,1437.13,1498.01,3103882,72.9995,75.15016,71.8565,74.9005,62077640,0.0,1.0
181,2020-09-21T00:00:00.000Z,1431.16,1448.36,1406.55,1440.06,2888827,71.558,72.418,70.3275,72.003,57776540,0.0,1.0
182,2020-09-22T00:00:00.000Z,1465.46,1469.52,1434.53,1450.09,1583201,73.273,73.476,71.7265,72.5045,31664020,0.0,1.0
183,2020-09-23T00:00:00.000Z,1415.21,1460.96,1407.7,1458.78,1657350,70.7605,73.048,70.385,72.939,33147000,0.0,1.0
184,2020-09-24T00:00:00.000Z,1428.29,1443.7088,1409.85,1411.03,1450216,71.4145,72.18544,70.4925,70.5515,29004320,0.0,1.0
185,2020-09-25T00:00:00.000Z,1444.96,1450.0,1413.34,1432.63,1323375,72.248,72.5,70.667,71.6315,26467500,0.0,1.0
186,2020-09-28T00:00:00.000Z,1464.52,1476.8,1449.3012,1474.21,2007941,73.226,73.84,72.46506,73.7105,40158820,0.0,1.0
187,2020-09-29T00:00:00.000Z,1469.33,1476.6632,1458.805,1470.39,979102,73.4665,73.83316,72.94025,73.5195,19582040,0.0,1.0
188,2020-09-30T00:00:00.000Z,1469.6,1489.75,1459.88,1466.8,1701608,73.48,74.4875,72.994,73.34,34032160,0.0,1.0
189,2020-10-01T00:00:00.000Z,1490.09,1499.04,1479.21,1484.27,1779497,74.5045,74.952,73.9605,74.2135,35589940,0.0,1.0
